title,studio,domestic_gross,foreign_gross,year,id,production_budget
Hannibal the Conqueror,,,,,6.0,"$50,000,000"
Arctic Dogs,,,,,7.0,"$50,000,000"
The Rhythm Section,,,,,8.0,"$50,000,000"
Ad Astra,,,,,9.0,"$49,800,000"
The One,,,,,10.0,"$49,000,000"
The Adventures of Ford Fairlane,,,,,12.0,"$49,000,000"
Indiana Jones and the Last Crusade,,,,,14.0,"$48,000,000"
The Ring,,,,,15.0,"$48,000,000"
Traffic,,,,,16.0,"$48,000,000"
Panic Room,,,,,17.0,"$48,000,000"
The Thomas Crown Affair,,,,,19.0,"$48,000,000"
The Bone Collector,,,,,21.0,"$48,000,000"
Three Kings,,,,,22.0,"$48,000,000"
Rat Race,,,,,24.0,"$48,000,000"
3:10 to Yuma,,,,,25.0,"$48,000,000"
K-PAX,,,,,26.0,"$48,000,000"
Kate and Leopold,,,,,27.0,"$48,000,000"
Bedazzled,,,,,28.0,"$48,000,000"
Out of Sight,,,,,29.0,"$48,000,000"
The Cotton Club,,,,,30.0,"$48,000,000"
Rambo,,,,,31.0,"$47,500,000"
Dick Tracy,,,,,33.0,"$47,000,000"
The Cable Guy,,,,,35.0,"$47,000,000"
Earth,,,,,36.0,"$47,000,000"
Riding in Cars with Boys,,,,,37.0,"$47,000,000"
Happily N'Ever After,,,,,38.0,"$47,000,000"
Solaris,,,,,39.0,"$47,000,000"
Mary Reilly,,,,,41.0,"$47,000,000"
Silence,,,,,42.0,"$46,500,000"
My Best Friend's Wedding,,,,,44.0,"$46,000,000"
America's Sweethearts,,,,,45.0,"$46,000,000"
Star Trek: First Contact,,,,,46.0,"$46,000,000"
Insomnia,,,,,47.0,"$46,000,000"
Courage Under Fire,,,,,49.0,"$46,000,000"
Inchon,,,,,50.0,"$46,000,000"
Arthur and the War of Two Worlds,,,,,51.0,"$45,500,000"
Liar Liar,,,,,52.0,"$45,000,000"
A Bug's Life,,,,,53.0,"$45,000,000"
The Flintstones,,,,,55.0,"$45,000,000"
Scary Movie 3,,,,,56.0,"$45,000,000"
Miss Congeniality,,,,,57.0,"$45,000,000"
Journey to the Center of the Earth,,,,,59.0,"$45,000,000"
The Pelican Brief,,,,,60.0,"$45,000,000"
The Princess Diaries 2: Royal Engagement,,,,,61.0,"$45,000,000"
The Bucket List,,,,,62.0,"$45,000,000"
The Client,,,,,63.0,"$45,000,000"
Patriot Games,,,,,65.0,"$45,000,000"
Monster-in-Law,,,,,66.0,"$45,000,000"
Training Day,,,,,67.0,"$45,000,000"
Galaxy Quest,,,,,69.0,"$45,000,000"
Scary Movie 2,,,,,70.0,"$45,000,000"
Blade,,,,,71.0,"$45,000,000"
Coach Carter,,,,,72.0,"$45,000,000"
Changing Lanes,,,,,74.0,"$45,000,000"
Anaconda,,,,,75.0,"$45,000,000"
Underworld: Evolution,,,,,76.0,"$45,000,000"
Coyote Ugly,,,,,77.0,"$45,000,000"
Love Actually,,,,,78.0,"$45,000,000"
Jack,,,,,79.0,"$45,000,000"
The Specialist,,,,,80.0,"$45,000,000"
Tin Cup,,,,,82.0,"$45,000,000"
"Yours, Mine and Ours",,,,,83.0,"$45,000,000"
Kicking and Screaming,,,,,84.0,"$45,000,000"
The Hitchhiker's Guide to the Galaxy,,,,,85.0,"$45,000,000"
Resident Evil: Extinction,,,,,86.0,"$45,000,000"
Fat Albert,,,,,87.0,"$45,000,000"
Savages,,,,,88.0,"$45,000,000"
The River Wild,,,,,89.0,"$45,000,000"
Last Holiday,,,,,92.0,"$45,000,000"
16 Blocks,,,,,93.0,"$45,000,000"
The Indian in the Cupboard,,,,,94.0,"$45,000,000"
Cellular,,,,,95.0,"$45,000,000"
The Ant Bully,,,,,96.0,"$45,000,000"
Johnny English,,,,,97.0,"$45,000,000"
Dune,,,,,98.0,"$45,000,000"
Aliens in the Attic,,,,,99.0,"$45,000,000"
Across the Universe,,,,,100.0,"$45,000,000"
Revolutionary Road,,,,,1.0,"$45,000,000"
Babylon A.D.,,,,,2.0,"$45,000,000"
Frankenstein,,,,,3.0,"$45,000,000"
The Glimmer Man,,,,,4.0,"$45,000,000"
Multiplicity,,,,,5.0,"$45,000,000"
UglyDolls,,,,,6.0,"$45,000,000"
The Pledge,,,,,7.0,"$45,000,000"
The Producers: The Movie Musical,,,,,8.0,"$45,000,000"
The Phantom,,,,,9.0,"$45,000,000"
Rebound,,,,,10.0,"$45,000,000"
All the Pretty Horses,,,,,12.0,"$45,000,000"
Bangkok Dangerous,,,,,13.0,"$45,000,000"
Nixon,,,,,14.0,"$45,000,000"
Deep Rising,,,,,17.0,"$45,000,000"
Miracle at St. Anna,,,,,20.0,"$45,000,000"
Big Trouble,,,,,21.0,"$45,000,000"
Man cheng jin dai huang jin jia,,,,,22.0,"$45,000,000"
Love in the Time of Cholera,,,,,23.0,"$45,000,000"
Pinocchio,,,,,24.0,"$45,000,000"
Pinocchio,,,,,68.0,"$2,289,247"
Shadow Conspiracy,,,,,25.0,"$45,000,000"
Foodfight!,,,,,26.0,"$45,000,000"
The Fugitive,,,,,28.0,"$44,000,000"
Rambo: First Blood Part II,,,,,29.0,"$44,000,000"
Sleepers,,,,,30.0,"$44,000,000"
The Juror,,,,,32.0,"$44,000,000"
The Interview,,,,,33.0,"$44,000,000"
Heaven's Gate,,,,,34.0,"$44,000,000"
Finding Forrester,,,,,36.0,"$43,000,000"
28 Days,,,,,37.0,"$43,000,000"
Danny the Dog,,,,,38.0,"$43,000,000"
The Sweetest Thing,,,,,39.0,"$43,000,000"
The Girl in the Spiderâs Web,,,,,40.0,"$43,000,000"
The Firm,,,,,43.0,"$42,000,000"
Notting Hill,,,,,45.0,"$42,000,000"
Chicken Run,,,,,46.0,"$42,000,000"
Along Came Polly,,,,,47.0,"$42,000,000"
Boomerang,,,,,48.0,"$42,000,000"
BrÃ¼no,,,,,49.0,"$42,000,000"
Cleopatra,,,,,50.0,"$42,000,000"
High Crimes,,,,,53.0,"$42,000,000"
The Mirror Has Two Faces,,,,,54.0,"$42,000,000"
The Mothman Prophecies,,,,,56.0,"$42,000,000"
Licence to Kill,,,,,57.0,"$42,000,000"
Holmes & Watson,,,,,58.0,"$42,000,000"
One for the Money,,,,,59.0,"$42,000,000"
15 Minutes,,,,,60.0,"$42,000,000"
Lord of War,,,,,61.0,"$42,000,000"
Super Mario Bros.,,,,,62.0,"$42,000,000"
Hero,,,,,63.0,"$42,000,000"
McHale's Navy,,,,,66.0,"$42,000,000"
Les BronzÃ©s 3: amis pour la vie,,,,,68.0,"$42,000,000"
Pourquoi j'ai pas mangÃ© mon pÃ¨re,,,,,69.0,"$42,000,000"
8 Mile,,,,,70.0,"$41,000,000"
Rocketman,,,,,71.0,"$41,000,000"
A Knightâs Tale,,,,,72.0,"$41,000,000"
The Medallion,,,,,73.0,"$41,000,000"
The Sixth Sense,,,,,75.0,"$40,000,000"
Wedding Crashers,,,,,76.0,"$40,000,000"
The Proposal,,,,,79.0,"$40,000,000"
John Wick: Chapter 3 â Parabellum,,,,,81.0,"$40,000,000"
Cheaper by the Dozen,,,,,82.0,"$40,000,000"
Back to the Future Part II,,,,,85.0,"$40,000,000"
Double Jeopardy,,,,,86.0,"$40,000,000"
Spy Kids 3-D: Game Over,,,,,87.0,"$40,000,000"
A Time to Kill,,,,,88.0,"$40,000,000"
A League of Their Own,,,,,89.0,"$40,000,000"
The Conjuring 2: The Enfield Poltergeist,,,,,90.0,"$40,000,000"
Julie & Julia,,,,,92.0,"$40,000,000"
He's Just Not That Into You,,,,,93.0,"$40,000,000"
Scary Movie 4,,,,,96.0,"$40,000,000"
Scream 3,,,,,98.0,"$40,000,000"
Back to the Future Part III,,,,,99.0,"$40,000,000"
Bram Stoker's Dracula,,,,,3.0,"$40,000,000"
Eight Below,,,,,4.0,"$40,000,000"
The Talented Mr. Ripley,,,,,5.0,"$40,000,000"
The Last of the Mohicans,,,,,7.0,"$40,000,000"
Ray,,,,,8.0,"$40,000,000"
Sin City,,,,,9.0,"$40,000,000"
Vantage Point,,,,,11.0,"$40,000,000"
"I Love You, Man",,,,,12.0,"$40,000,000"
Shallow Hal,,,,,13.0,"$40,000,000"
JFK,,,,,14.0,"$40,000,000"
Big Momma's House 2,,,,,15.0,"$40,000,000"
The House with a Clock in its Walls,,,,,16.0,"$40,000,000"
The Mexican,,,,,18.0,"$40,000,000"
The Final Destination,,,,,19.0,"$40,000,000"
17 Again,,,,,20.0,"$40,000,000"
Gothika,,,,,23.0,"$40,000,000"
Behind Enemy Lines,,,,,24.0,"$40,000,000"
Shall We Dance?,,,,,26.0,"$40,000,000"
Invincible,,,,,27.0,"$40,000,000"
Small Soldiers,,,,,29.0,"$40,000,000"
Spawn,,,,,30.0,"$40,000,000"
The Count of Monte Cristo,,,,,32.0,"$40,000,000"
The Prestige,,,,,33.0,"$40,000,000"
The Lake House,,,,,34.0,"$40,000,000"
The Living Daylights,,,,,37.0,"$40,000,000"
Apocalypto,,,,,38.0,"$40,000,000"
Music and Lyrics,,,,,39.0,"$40,000,000"
Legal Eagles,,,,,40.0,"$40,000,000"
Secret Window,,,,,41.0,"$40,000,000"
The Skeleton Key,,,,,42.0,"$40,000,000"
Made of Honor,,,,,44.0,"$40,000,000"
The Rainmaker,,,,,45.0,"$40,000,000"
Medicine Man,,,,,46.0,"$40,000,000"
Amistad,,,,,47.0,"$40,000,000"
A Million Ways to Die in The West,,,,,48.0,"$40,000,000"
Fever Pitch,,,,,51.0,"$40,000,000"
Aliens vs. Predator - Requiem,,,,,52.0,"$40,000,000"
The Water Horse: Legend of the Deep,,,,,53.0,"$40,000,000"
Ri¢hie Ri¢h,,,,,56.0,"$40,000,000"
Autumn in New York,,,,,57.0,"$40,000,000"
8MM,,,,,61.0,"$40,000,000"
Hanging Up,,,,,63.0,"$40,000,000"
The Doors,,,,,64.0,"$40,000,000"
Mickey Blue Eyes,,,,,65.0,"$40,000,000"
Pay it Forward,,,,,66.0,"$40,000,000"
Arthur,,,,,67.0,"$40,000,000"
Drillbit Taylor,,,,,68.0,"$40,000,000"
Extremely Loud and Incredibly Close,,,,,70.0,"$40,000,000"
The Shadow,,,,,71.0,"$40,000,000"
Transporter 3,,,,,72.0,"$40,000,000"
Get Rich or Die Tryin',,,,,74.0,"$40,000,000"
Long Shot,,,,,75.0,"$40,000,000"
The Art of War,,,,,76.0,"$40,000,000"
Bless the Child,,,,,78.0,"$40,000,000"
Rent,,,,,79.0,"$40,000,000"
The Out-of-Towners,,,,,80.0,"$40,000,000"
The Island of Dr. Moreau,,,,,82.0,"$40,000,000"
The Musketeer,,,,,83.0,"$40,000,000"
The Other Boleyn Girl,,,,,85.0,"$40,000,000"
Sweet November,,,,,87.0,"$40,000,000"
The Reaping,,,,,88.0,"$40,000,000"
Renaissance Man,,,,,90.0,"$40,000,000"
Quest for Camelot,,,,,91.0,"$40,000,000"
City by the Sea,,,,,92.0,"$40,000,000"
At First Sight,,,,,93.0,"$40,000,000"
Torque,,,,,95.0,"$40,000,000"
Fantastic Mr. Fox,,,,,96.0,"$40,000,000"
Showgirls,,,,,97.0,"$40,000,000"
City Hall,,,,,98.0,"$40,000,000"
Marie Antoinette,,,,,2.0,"$40,000,000"
Get Carter,,,,,3.0,"$40,000,000"
Kiss of Death,,,,,4.0,"$40,000,000"
"Life, or Something Like It",,,,,5.0,"$40,000,000"
Ishtar,,,,,6.0,"$40,000,000"
Memoirs of an Invisible Man,,,,,7.0,"$40,000,000"
Amelia,,,,,8.0,"$40,000,000"
Cirque du Freak: The Vampire's Assistant,,,,,9.0,"$40,000,000"
New York Minute,,,,,10.0,"$40,000,000"
The Deep End of the Ocean,,,,,11.0,"$40,000,000"
Alfie,,,,,12.0,"$40,000,000"
FearDotCom,,,,,13.0,"$40,000,000"
Soul Men,,,,,14.0,"$40,000,000"
Universal Soldier II: The Return,,,,,16.0,"$40,000,000"
Pandorum,,,,,17.0,"$40,000,000"
Duplex,,,,,18.0,"$40,000,000"
Raise the Titanic,,,,,20.0,"$40,000,000"
Impostor,,,,,23.0,"$40,000,000"
Extreme Ops,,,,,25.0,"$40,000,000"
Just Visiting,,,,,26.0,"$40,000,000"
Sunshine,,,,,28.0,"$40,000,000"
The Hudsucker Proxy,,,,,29.0,"$40,000,000"
Billy Lynnâs Long Halftime Walk,,,,,30.0,"$40,000,000"
Pirates,,,,,31.0,"$40,000,000"
Delgo,,,,,32.0,"$40,000,000"
The Hunting Party,,,,,33.0,"$40,000,000"
Alex Rider: Operation Stormbreaker,,,,,34.0,"$40,000,000"
Red Cliff,,,,,35.0,"$40,000,000"
The Last Shot,,,,,36.0,"$40,000,000"
Nomad,,,,,37.0,"$40,000,000"
Un monstre Ã Paris,,,,,38.0,"$40,000,000"
Kursk,,,,,39.0,"$40,000,000"
USS Indianapolis: Men of Courage,,,,,40.0,"$40,000,000"
Dragon Nest Warriors' Dawn,,,,,41.0,"$40,000,000"
The Crow,,,,,42.0,"$40,000,000"
The Goldfinch,,,,,43.0,"$40,000,000"
Down Under Cover,,,,,44.0,"$40,000,000"
The Time Traveler's Wife,,,,,45.0,"$39,000,000"
Superman III,,,,,46.0,"$39,000,000"
Because I Said So,,,,,47.0,"$39,000,000"
Sgt. Bilko,,,,,49.0,"$39,000,000"
Serenity,,,,,50.0,"$39,000,000"
Serenity,,,,,93.0,"$25,000,000"
Shoot 'Em Up,,,,,51.0,"$39,000,000"
Against the Ropes,,,,,52.0,"$39,000,000"
Yi dai zong shi,,,,,53.0,"$38,600,000"
The Fast and the Furious,,,,,54.0,"$38,000,000"
Sweet Home Alabama,,,,,55.0,"$38,000,000"
The Ugly Truth,,,,,56.0,"$38,000,000"
Spy Kids 2: The Island of Lost Dreams,,,,,57.0,"$38,000,000"
Star Trek: Generations,,,,,58.0,"$38,000,000"
Mouse Hunt,,,,,61.0,"$38,000,000"
The Hurricane,,,,,65.0,"$38,000,000"
Heartbreakers,,,,,67.0,"$38,000,000"
Enough,,,,,68.0,"$38,000,000"
Push,,,,,70.0,"$38,000,000"
Rush,,,,,71.0,"$38,000,000"
Angel Eyes,,,,,72.0,"$38,000,000"
Joe Somebody,,,,,73.0,"$38,000,000"
The Ninth Gate,,,,,74.0,"$38,000,000"
Only the Brave,,,,,75.0,"$38,000,000"
Extreme Measures,,,,,76.0,"$38,000,000"
The Thing,,,,,77.0,"$38,000,000"
Rock Star,,,,,78.0,"$38,000,000"
White Squall,,,,,79.0,"$38,000,000"
City of Ember,,,,,80.0,"$38,000,000"
Switchback,,,,,81.0,"$38,000,000"
Texas Rangers,,,,,83.0,"$38,000,000"
Virgin Territory,,,,,84.0,"$38,000,000"
The Upside,,,,,85.0,"$37,500,000"
The Express,,,,,88.0,"$37,500,000"
Twilight,,,,,89.0,"$37,000,000"
Twilight,,,,,20.0,"$20,000,000"
Burn After Reading,,,,,95.0,"$37,000,000"
13 Going On 30,,,,,96.0,"$37,000,000"
Nim's Island,,,,,97.0,"$37,000,000"
How to be Single,,,,,98.0,"$37,000,000"
Space Chimps,,,,,1.0,"$37,000,000"
Magnolia,,,,,2.0,"$37,000,000"
Obitaemyy ostrov,,,,,4.0,"$36,500,000"
A Star is Born,,,,,5.0,"$36,000,000"
John Q,,,,,7.0,"$36,000,000"
Blue Streak,,,,,8.0,"$36,000,000"
Never Say Never Again,,,,,9.0,"$36,000,000"
Breakdown,,,,,11.0,"$36,000,000"
A Man Apart,,,,,14.0,"$36,000,000"
Reindeer Games,,,,,15.0,"$36,000,000"
Snow Falling on Cedars,,,,,16.0,"$36,000,000"
Ghosts of Mississippi,,,,,17.0,"$36,000,000"
Gattaca,,,,,18.0,"$36,000,000"
Isn't She Great,,,,,19.0,"$36,000,000"
Yip Man 3,,,,,20.0,"$36,000,000"
Queen of the Desert,,,,,22.0,"$36,000,000"
Head of State,,,,,23.0,"$35,200,000"
The Hangover,,,,,25.0,"$35,000,000"
The Blind Side,,,,,26.0,"$35,000,000"
Batman,,,,,27.0,"$35,000,000"
Austin Powers: The Spy Who Shagged Me,,,,,28.0,"$35,000,000"
Lethal Weapon 3,,,,,30.0,"$35,000,000"
Rush Hour,,,,,31.0,"$35,000,000"
The Devil Wears Prada,,,,,33.0,"$35,000,000"
Spy Kids,,,,,35.0,"$35,000,000"
Star Trek: The Motion Picture,,,,,38.0,"$35,000,000"
21,,,,,39.0,"$35,000,000"
What Happens in Vegas...,,,,,40.0,"$35,000,000"
Cape Fear,,,,,41.0,"$35,000,000"
The English Patient,,,,,42.0,"$35,000,000"
Hotel for Dogs,,,,,43.0,"$35,000,000"
Guess Who,,,,,44.0,"$35,000,000"
This is 40,,,,,45.0,"$35,000,000"
L.A. Confidential,,,,,46.0,"$35,000,000"
Sky High,,,,,47.0,"$35,000,000"
In & Out,,,,,48.0,"$35,000,000"
A Nightmare on Elm Street,,,,,49.0,"$35,000,000"
A Nightmare on Elm Street,,,,,17.0,"$1,800,000"
The Cell,,,,,50.0,"$35,000,000"
Species,,,,,51.0,"$35,000,000"
The Benchwarmers,,,,,52.0,"$35,000,000"
The Man in the Iron Mask,,,,,54.0,"$35,000,000"
TMNT,,,,,57.0,"$35,000,000"
Radio,,,,,58.0,"$35,000,000"
Old Dogs,,,,,60.0,"$35,000,000"
Malcolm X,,,,,61.0,"$35,000,000"
Poltergeist,,,,,62.0,"$35,000,000"
Poltergeist,,,,,22.0,"$10,700,000"
Underworld 3: Rise of the Lycans,,,,,65.0,"$35,000,000"
Must Love Dogs,,,,,66.0,"$35,000,000"
License to Wed,,,,,67.0,"$35,000,000"
Donnie Brasco,,,,,68.0,"$35,000,000"
Max Payne,,,,,69.0,"$35,000,000"
Resident Evil,,,,,70.0,"$35,000,000"
The Ladykillers,,,,,71.0,"$35,000,000"
The Nativity Story,,,,,73.0,"$35,000,000"
The Back-up Plan,,,,,75.0,"$35,000,000"
Bounce,,,,,77.0,"$35,000,000"
Concussion,,,,,80.0,"$35,000,000"
Closer,,,,,82.0,"$35,000,000"
Street Fighter,,,,,83.0,"$35,000,000"
Black Knight,,,,,84.0,"$35,000,000"
The Bad News Bears,,,,,85.0,"$35,000,000"
The Pianist,,,,,86.0,"$35,000,000"
House of Wax,,,,,87.0,"$35,000,000"
House of Wax,,,,,98.0,"$658,000"
From Hell,,,,,88.0,"$35,000,000"
Mirrors,,,,,90.0,"$35,000,000"
Queen of the Damned,,,,,92.0,"$35,000,000"
Nanny McPhee and the Big Bang,,,,,93.0,"$35,000,000"
Untraceable,,,,,94.0,"$35,000,000"
Predator 2,,,,,95.0,"$35,000,000"
Flash Gordon,,,,,97.0,"$35,000,000"
Superhero Movie,,,,,98.0,"$35,000,000"
Blast from the Past,,,,,99.0,"$35,000,000"
Jersey Girl,,,,,1.0,"$35,000,000"
Midnight in the Garden of Good and Evil,,,,,2.0,"$35,000,000"
Bridget Jonesâs Baby,,,,,3.0,"$35,000,000"
Heist,,,,,4.0,"$35,000,000"
Heist,,,,,25.0,"$8,900,000"
Hoffa,,,,,5.0,"$35,000,000"
Ella Enchanted,,,,,7.0,"$35,000,000"
The X-Files: I Want to Believe,,,,,9.0,"$35,000,000"
Valiant,,,,,12.0,"$35,000,000"
Wonder Boys,,,,,13.0,"$35,000,000"
Cursed,,,,,14.0,"$35,000,000"
Walk Hard: The Dewey Cox Story,,,,,15.0,"$35,000,000"
The Four Feathers,,,,,16.0,"$35,000,000"
Wimbledon,,,,,19.0,"$35,000,000"
Bait,,,,,20.0,"$35,000,000"
Dungeons and Dragons,,,,,21.0,"$35,000,000"
Lions for Lambs,,,,,22.0,"$35,000,000"
Flight of the Intruder,,,,,23.0,"$35,000,000"
American Outlaws,,,,,25.0,"$35,000,000"
Zoom,,,,,26.0,"$35,000,000"
The Shipping News,,,,,27.0,"$35,000,000"
The Young Victoria,,,,,28.0,"$35,000,000"
Sabotage,,,,,29.0,"$35,000,000"
Knock Off,,,,,30.0,"$35,000,000"
Whiteout,,,,,31.0,"$35,000,000"
The Fountain,,,,,34.0,"$35,000,000"
Punisher: War Zone,,,,,36.0,"$35,000,000"
The Order,,,,,37.0,"$35,000,000"
A Good Year,,,,,38.0,"$35,000,000"
Femme Fatale,,,,,41.0,"$35,000,000"
Warriors of Virtue,,,,,42.0,"$35,000,000"
Luther,,,,,43.0,"$35,000,000"
Radio Flyer,,,,,45.0,"$35,000,000"
Bound by Honor,,,,,46.0,"$35,000,000"
Smilla's Sense of Snow,,,,,48.0,"$35,000,000"
Lion of the Desert,,,,,50.0,"$35,000,000"
Le hussard sur le toit,,,,,51.0,"$35,000,000"
Ride With the Devil,,,,,52.0,"$35,000,000"
Stolen,,,,,53.0,"$35,000,000"
Trespass,,,,,54.0,"$35,000,000"
Bandidas,,,,,55.0,"$35,000,000"
The Lovers,,,,,56.0,"$35,000,000"
Black Water Transit,,,,,57.0,"$35,000,000"
The Age of Innocence,,,,,62.0,"$34,000,000"
Gake no ue no Ponyo,,,,,63.0,"$34,000,000"
Chill Factor,,,,,65.0,"$34,000,000"
The Astronaut's Wife,,,,,66.0,"$34,000,000"
I Dreamed of Africa,,,,,67.0,"$34,000,000"
Thunder and the House of Magic,,,,,68.0,"$34,000,000"
Reds,,,,,69.0,"$33,500,000"
A Few Good Men,,,,,70.0,"$33,000,000"
Big Momma's House,,,,,71.0,"$33,000,000"
Exit Wounds,,,,,72.0,"$33,000,000"
Snakes on a Plane,,,,,75.0,"$33,000,000"
The Punisher,,,,,76.0,"$33,000,000"
The Watcher,,,,,77.0,"$33,000,000"
Safe,,,,,78.0,"$33,000,000"
Doomsday,,,,,79.0,"$33,000,000"
Pushing Tin,,,,,80.0,"$33,000,000"
Goal! The Dream Begins,,,,,81.0,"$33,000,000"
The Young and Prodigious T.S. Spivet,,,,,82.0,"$33,000,000"
Freaks of Nature,,,,,83.0,"$33,000,000"
Star Wars Ep. VI: Return of the Jedi,,,,,84.0,"$32,500,000"
The Reader,,,,,86.0,"$32,500,000"
Elf,,,,,89.0,"$32,000,000"
Phenomenon,,,,,90.0,"$32,000,000"
Snow Dogs,,,,,92.0,"$32,000,000"
Nacho Libre,,,,,93.0,"$32,000,000"
Scrooged,,,,,94.0,"$32,000,000"
Stigmata,,,,,97.0,"$32,000,000"
Men of Honor,,,,,98.0,"$32,000,000"
The Transporter 2,,,,,100.0,"$32,000,000"
Alive,,,,,2.0,"$32,000,000"
The Number 23,,,,,3.0,"$32,000,000"
1941,,,,,4.0,"$32,000,000"
Dreamer: Inspired by a True Story,,,,,5.0,"$32,000,000"
A History of Violence,,,,,6.0,"$32,000,000"
The Quick and the Dead,,,,,8.0,"$32,000,000"
Laws of Attraction,,,,,9.0,"$32,000,000"
Bad Times at the El Royale,,,,,10.0,"$32,000,000"
Bringing Out The Dead,,,,,12.0,"$32,000,000"
Dragon Wars: D-War,,,,,14.0,"$32,000,000"
Bogus,,,,,15.0,"$32,000,000"
Cats Don't Dance,,,,,16.0,"$32,000,000"
Cradle Will Rock,,,,,17.0,"$32,000,000"
The Good German,,,,,18.0,"$32,000,000"
George and the Dragon,,,,,19.0,"$32,000,000"
Apocalypse Now,,,,,20.0,"$31,500,000"
Criminal,,,,,21.0,"$31,500,000"
42,,,,,22.0,"$31,000,000"
Mr. Hollandâs Opus,,,,,24.0,"$31,000,000"
Out of Africa,,,,,25.0,"$31,000,000"
Moonraker,,,,,26.0,"$31,000,000"
Arachnophobia,,,,,29.0,"$31,000,000"
Isnât it Romantic,,,,,30.0,"$31,000,000"
Frequency,,,,,31.0,"$31,000,000"
Hearts in Atlantis,,,,,32.0,"$31,000,000"
Birth of the Dragon,,,,,34.0,"$31,000,000"
Get Shorty,,,,,35.0,"$30,250,000"
Toy Story,,,,,37.0,"$30,000,000"
Chicago,,,,,39.0,"$30,000,000"
Big Daddy,,,,,40.0,"$30,000,000"
American Pie 2,,,,,41.0,"$30,000,000"
Speed,,,,,43.0,"$30,000,000"
The Hunt for Red October,,,,,44.0,"$30,000,000"
Remember the Titans,,,,,46.0,"$30,000,000"
District 9,,,,,47.0,"$30,000,000"
Dodgeball: A True Underdog Story,,,,,48.0,"$30,000,000"
The Addams Family,,,,,49.0,"$30,000,000"
Ace Ventura: When Nature Calls,,,,,50.0,"$30,000,000"
The Princess Diaries,,,,,51.0,"$30,000,000"
Analyze This,,,,,52.0,"$30,000,000"
The First Wives Club,,,,,53.0,"$30,000,000"
Million Dollar Baby,,,,,54.0,"$30,000,000"
Se7en,,,,,55.0,"$30,000,000"
Mystic River,,,,,56.0,"$30,000,000"
Pokemon: The First Movie,,,,,58.0,"$30,000,000"
SpongeBob SquarePants: The Movie,,,,,59.0,"$30,000,000"
Up in the Air,,,,,60.0,"$30,000,000"
The Notebook,,,,,61.0,"$30,000,000"
Hannah Montana the Movie,,,,,62.0,"$30,000,000"
27 Dresses,,,,,63.0,"$30,000,000"
Rugrats in Paris,,,,,64.0,"$30,000,000"
The Hitmanâs Bodyguard,,,,,65.0,"$30,000,000"
The Prince of Tides,,,,,66.0,"$30,000,000"
Four Brothers,,,,,67.0,"$30,000,000"
Legends of the Fall,,,,,68.0,"$30,000,000"
About Schmidt,,,,,71.0,"$30,000,000"
Down to Earth,,,,,73.0,"$30,000,000"
Babe,,,,,74.0,"$30,000,000"
Forgetting Sarah Marshall,,,,,76.0,"$30,000,000"
Friday Night Lights,,,,,77.0,"$30,000,000"
Harlem Nights,,,,,78.0,"$30,000,000"
Baby Mama,,,,,79.0,"$30,000,000"
Hope Floats,,,,,80.0,"$30,000,000"
Bride Wars,,,,,81.0,"$30,000,000"
Without a Paddle,,,,,82.0,"$30,000,000"
Wallace & Gromit: The Curse of the Were-Rabbit,,,,,85.0,"$30,000,000"
P.S. I Love You,,,,,86.0,"$30,000,000"
Corpse Bride,,,,,87.0,"$30,000,000"
Blow,,,,,90.0,"$30,000,000"
Message in a Bottle,,,,,91.0,"$30,000,000"
Star Trek V: The Final Frontier,,,,,93.0,"$30,000,000"
Like Mike,,,,,95.0,"$30,000,000"
Naked Gun 33 1/3: The Final Insult,,,,,96.0,"$30,000,000"
Atonement,,,,,97.0,"$30,000,000"
A View to a Kill,,,,,98.0,"$30,000,000"
Racing Stripes,,,,,99.0,"$30,000,000"
Black Rain,,,,,1.0,"$30,000,000"
Full Metal Jacket,,,,,2.0,"$30,000,000"
Pokemon 2000,,,,,5.0,"$30,000,000"
Glory Road,,,,,7.0,"$30,000,000"
Step Up 3D,,,,,9.0,"$30,000,000"
Drag Me To Hell,,,,,10.0,"$30,000,000"
Secondhand Lions,,,,,12.0,"$30,000,000"
Stranger Than Fiction,,,,,13.0,"$30,000,000"
Blue Crush,,,,,15.0,"$30,000,000"
30 Days of Night,,,,,16.0,"$30,000,000"
Little Shop of Horrors,,,,,17.0,"$30,000,000"
Gridiron Gang,,,,,18.0,"$30,000,000"
Midnight Run,,,,,19.0,"$30,000,000"
Meet the Spartans,,,,,20.0,"$30,000,000"
The Running Man,,,,,21.0,"$30,000,000"
The Family,,,,,22.0,"$30,000,000"
Mortal Kombat: Annihilation,,,,,24.0,"$30,000,000"
Carrie,,,,,26.0,"$30,000,000"
Carrie,,,,,16.0,"$1,800,000"
Take the Lead,,,,,27.0,"$30,000,000"
Death Wish,,,,,28.0,"$30,000,000"
What's the Worst That Could Happen?,,,,,31.0,"$30,000,000"
Side Effects,,,,,32.0,"$30,000,000"
Side Effects,,,,,29.0,"$200,000"
9,,,,,33.0,"$30,000,000"
Deliver Us from Evil,,,,,34.0,"$30,000,000"
Get on Up,,,,,35.0,"$30,000,000"
Mollyâs Game,,,,,36.0,"$30,000,000"
The Prince & Me,,,,,38.0,"$30,000,000"
Bulworth,,,,,40.0,"$30,000,000"
Dumb and Dumberer: When Harry Met Lloyd,,,,,41.0,"$30,000,000"
Virtuosity,,,,,43.0,"$30,000,000"
