title,Unnamed: 0,genre_ids,id,original_language,popularity,release_date,vote_average,vote_count
Brampton's Own,25182,[18],557818,en,2.5660000000000003,2018-10-19,4.4,5
Notes from Dunblane: Lessons from a School Shooting,25183,[99],550860,en,2.5580000000000003,2018-09-28,6.9,4
Body Keepers,25184,[53],569970,en,2.5580000000000003,2018-12-20,4.8,5
"Blood, Sweat And Terrors",25185,"[28, 27, 53]",550476,en,2.556,2018-11-06,5.0,1
Bayou Caviar,25186,"[80, 53]",529981,en,2.556,2018-10-05,4.2,9
Unlovable,25187,"[35, 18, 10402]",502145,en,2.5540000000000003,2018-11-01,7.5,3
Zoo,25188,"[10752, 10751, 36]",472553,en,2.55,2018-06-08,6.6,17
La Boda de Valentina,25189,[35],498919,es,2.55,2018-02-09,6.3,7
eHero,25190,[18],435696,en,2.55,2018-05-24,4.5,2
Morning Show Mysteries: Murder on the Menu,25191,"[9648, 10770]",536685,en,2.549,2018-07-22,6.0,3
The Crossbreed,25192,"[27, 53]",509594,en,2.5469999999999997,2018-03-06,3.3,7
Ghostbox Cowboy,25193,"[35, 18, 28, 12, 80, 53]",510028,en,2.545,2018-04-19,8.0,2
The Unicorn,25194,[35],483351,en,2.545,2019-02-01,4.5,2
It Lives Inside,25195,[27],543126,en,2.544,2018-08-07,3.0,5
Party Mom,25196,[18],523518,en,2.5380000000000003,2018-03-30,4.0,2
Alice T.,25197,[18],504589,ro,2.5340000000000003,2018-10-13,0.0,1
No Sleep 'Til Christmas,25198,"[35, 10749]",550097,en,2.531,2018-12-10,6.9,22
A Snow White Christmas,25199,"[18, 10749, 10770]",565918,en,2.529,2018-12-09,6.9,4
Fettknölen,25200,"[16, 35]",510405,sv,2.528,2018-01-19,8.0,2
Any Bullet Will Do,25201,[37],546388,en,2.5269999999999997,2018-09-04,6.0,4
Intensive Care,25202,"[28, 80, 27]",534296,en,2.526,2018-07-01,4.8,4
Ant-Babe,25203,"[35, 878]",497841,en,2.524,2018-01-01,8.0,1
Black Wake,25204,"[27, 878, 53, 10770]",445867,en,2.522,2018-08-07,1.5,4
Christmas Around the Corner,25205,"[18, 10749, 10770]",552017,en,2.519,2018-12-14,7.8,3
November,25206,"[18, 14, 27, 10749]",437583,et,2.519,2018-02-23,7.6,38
La casa lobo,25207,"[16, 18, 27]",499537,es,2.516,2018-09-21,7.8,4
"Truly, Madly, Sweetly",25208,[],543338,en,2.515,2018-09-22,5.5,4
스윙키즈,25209,"[18, 10752]",554779,ko,2.5140000000000002,2018-12-21,8.2,11
Time Jumpers,25210,"[28, 18, 878]",566182,en,2.512,2018-12-01,4.1,4
Hacker's Game Redux,25211,[53],557781,en,2.505,2018-09-10,6.7,3
Funny Story,25212,"[35, 18]",500003,en,2.504,2018-01-21,6.5,3
Paradox,25213,"[10402, 37]",502140,en,2.503,2018-03-15,3.4,7
Agenda: Payback,25214,"[80, 18, 28]",507476,en,2.501,2018-02-23,6.0,3
Code Name: Dynastud,25215,"[35, 28, 878]",553250,en,2.497,2018-10-18,3.0,1
My Husband's Secret Wife,25216,"[53, 10770]",542570,en,2.496,2018-08-19,5.0,1
Fighting the Sky,25217,[878],472685,en,2.492,2018-08-11,2.0,3
Glass Jaw,25218,"[18, 53]",553884,en,2.49,2018-10-26,10.0,1
Trolled,25219,"[16, 10751]",549422,en,2.489,2018-09-18,6.0,1
Somnium,25220,[53],565195,en,2.488,2018-11-28,10.0,1
Mississippi Requiem,25221,[],416163,en,2.487,2018-05-17,0.0,2
With A Kiss I Die,25222,"[18, 14, 10749]",545371,es,2.485,2018-08-28,4.0,4
Nightshift,25223,[27],569367,en,2.484,2018-09-07,5.7,3
Bobby Robson: More Than a Manager,25224,[99],521931,en,2.483,2018-04-22,7.3,13
A Tale of Two Coreys,25225,[18],492257,en,2.481,2018-01-06,6.0,4
Meghan Markle: An American Princess,25226,[99],520250,en,2.4730000000000003,2018-05-11,7.0,3
Filmworker,25227,[99],458080,en,2.47,2018-05-11,7.1,22
E-Demon,25228,"[27, 18, 53]",449454,en,2.465,2018-04-20,3.5,3
Perfect Bid: The Contestant Who Knew Too Much,25229,[99],491766,en,2.464,2017-10-13,6.5,25
My Little Pony: Equestria Girls - Rollercoaster of Friendship,25230,"[16, 10751, 10402]",537170,en,2.455,2018-07-06,6.4,4
Catwalk: Tales from the Catshow Circuit,25231,[99],513460,en,2.455,2018-05-19,5.9,11
Three Worlds,25232,"[18, 878]",519584,en,2.454,2018-04-21,7.3,4
Fantasma,25233,[27],445869,en,2.454,2018-11-01,5.5,2
Dead Love,25234,[53],419727,en,2.45,2018-08-21,5.7,4
Notes from the Field,25235,"[18, 10770]",491846,en,2.448,2018-02-24,10.0,1
Stillwater,25236,"[9648, 53]",511129,en,2.445,2018-03-12,5.8,12
Shocking Dark,25237,"[28, 878]",66664,it,2.444,2018-05-04,5.5,17
The Panama Papers,25238,[99],551653,en,2.443,2018-10-06,6.7,7
Jurassic Galaxy,25239,[878],540247,en,2.443,2018-08-20,2.5,7
Every Other Holiday,25240,"[10770, 10751]",550654,en,2.4419999999999997,2018-11-23,6.7,3
The Passage,25241,[35],550352,en,2.441,2018-01-23,6.3,4
Psycho Prom Queen,25242,"[53, 10770]",559302,en,2.44,2018-11-04,1.0,1
Fat Buddies,25243,"[35, 28]",551777,zh,2.434,2018-09-30,8.0,2
Gutland,25244,"[18, 9648, 53]",434362,de,2.4330000000000003,2018-01-05,6.4,9
Say Her Name: The Life and Death of Sandra Bland,25245,"[99, 10770]",511689,en,2.427,2018-04-25,6.3,3
The Man Who Stole Banksy,25246,[99],511541,en,2.426,2018-04-20,8.1,4
The Great Buster: A Celebration,25247,[99],539199,en,2.426,2018-10-05,5.0,2
Killer Island,25248,[53],528292,en,2.424,2018-05-25,4.0,3
How the Moon Fell from the Sky and No One Even Noticed,25249,"[18, 10402, 10749]",490854,en,2.423,2018-03-24,7.0,1
Robin: Watch for Wishes,25250,[18],521968,en,2.4219999999999997,2018-04-21,8.0,1
Invoking 5,25251,[27],561504,en,2.4219999999999997,2018-10-09,7.3,4
La pena máxima,25252,[35],510262,es,2.421,2018-03-23,5.8,6
The Boat,25253,"[53, 27]",543915,en,2.418,2018-09-22,9.0,1
Hide in the Light,25254,"[27, 53]",549671,en,2.414,2018-10-23,6.7,3
Paradox: A Rusty Lake Film,25255,"[14, 12, 27, 9648]",548146,en,2.414,2018-09-20,5.0,2
Season for Love,25256,"[10749, 18, 10770]",543326,en,2.414,2018-08-25,4.0,2
Epidemic,25257,[27],545815,en,2.41,2018-09-25,6.0,1
One Cambodian Family Please for My Pleasure,25258,[18],557864,en,2.4090000000000003,2018-10-12,8.0,2
Adolescence,25259,"[18, 10749]",434398,en,2.408,2018-05-23,0.0,1
Nanny Surveillance,25260,[53],537156,en,2.407,2018-07-15,7.5,2
Recall,25261,"[80, 18, 53]",533741,en,2.407,2018-07-03,7.0,2
A Wish for Giants,25262,"[12, 18, 14, 878]",487283,en,2.405,2018-02-17,9.3,6
Hometown Christmas,25263,"[10749, 10770]",554294,en,2.403,2018-12-16,6.0,1
Long Way Back Home,25264,[18],543477,en,2.4,2018-08-20,8.0,2
Stalked by a Reality Star,25265,[53],510616,en,2.398,2018-03-09,5.5,2
Always at The Carlyle,25266,[99],370756,en,2.391,2018-05-11,7.0,3
Jellyfish,25267,[18],463157,en,2.39,2018-04-20,8.6,4
Russell Brand: Re:Birth,25268,[35],566674,en,2.387,2018-12-04,6.3,9
Eruption: LA,25269,"[878, 28]",493686,en,2.387,2018-01-30,4.7,8
Strokes of Genius,25270,[99],533743,es,2.384,2018-07-01,8.7,3
Une année polaire,25271,[99],493017,fr,2.381,2018-01-21,7.3,5
海上浮城,25272,"[35, 18, 10751]",491305,zh,2.379,2018-01-19,8.0,1
Souls of Totality,25273,"[18, 10749]",510806,en,2.378,2018-02-05,7.5,2
Being Frank: The Chris Sievey Story,25274,"[99, 10402, 35]",503761,en,2.373,2018-03-13,6.0,1
Hunt for the Skinwalker,25275,[99],522317,en,2.373,2018-09-12,4.8,8
Overexposed,25276,[53],501298,en,2.367,2018-01-26,4.0,5
Beautifully Broken,25277,[18],536768,en,2.366,2018-08-24,8.0,1
The Late Batsby,25278,"[16, 35, 10751]",536584,en,2.366,2018-07-27,7.0,1
Far Cry 5: Inside Eden's Gate,25279,"[18, 9648]",509934,en,2.366,2018-03-05,6.5,11
逆流大叔,25280,"[18, 35]",530776,cn,2.359,2018-07-01,9.0,1
The Shivering Truth,25281,"[35, 16]",499928,en,2.358,2018-01-19,6.0,1
Once Upon a Christmas Miracle,25282,"[10749, 18, 10770]",552004,en,2.353,2018-12-02,7.4,4
The Price of Everything,25283,[99],489987,en,2.352,2018-01-19,8.2,8
Fotbal infinit,25284,[99],499558,ro,2.345,2018-05-05,8.0,1
Satan & Adam,25285,[99],512338,en,2.342,2018-04-20,7.5,2
Hidden Light,25286,[18],512911,en,2.33,2018-02-16,10.0,1
Uncharted: Live Action Fan Film,25287,"[28, 12]",543165,en,2.3280000000000003,2018-07-16,7.5,13
Space Guardians 2,25288,[16],561589,en,2.3280000000000003,2018-12-11,0.5,1
United Skates,25289,[99],511014,en,2.326,2018-04-19,8.0,5
Skeletons in the Closet,25290,[27],547780,en,2.326,2018-09-07,4.7,3
Inside the Manson Cult: The Lost Tapes,25291,"[99, 10770]",544827,en,2.32,2018-09-17,7.0,13
Grindhouse Nightmares,25292,"[28, 27, 53]",416217,en,2.32,2018-02-13,1.0,1
Christmas Bells Are Ringing,25293,"[10751, 10770]",555281,en,2.3080000000000003,2018-12-23,6.3,4
Christmas Everlasting,25294,"[10749, 18, 10770]",549319,en,2.3080000000000003,2018-11-24,5.0,4
My Christmas Inn,25295,[10749],551603,en,2.305,2018-11-21,6.7,5
Garage Sale Mysteries: Murder In D Minor,25296,"[9648, 10770]",540489,en,2.303,2018-08-26,5.4,7
Write When You Get Work,25297,"[10749, 18, 35]",502126,en,2.302,2018-03-12,1.0,1
Christmas in Love,25298,"[10749, 10770, 10751]",550020,en,2.3,2018-11-11,5.2,5
Like Me,25299,"[80, 18]",378631,en,2.292,2018-01-25,6.1,17
Time for Me to Come Home for Christmas,25300,"[10749, 18, 10770]",554282,en,2.291,2018-12-15,6.5,9
The World Before Your Feet,25301,[99],502138,en,2.29,2018-11-21,8.0,1
Boyne Falls,25302,"[28, 53]",516579,en,2.283,2018-08-30,4.0,2
Hornet,25303,"[28, 878]",567203,en,2.282,2018-12-18,1.3,3
Sorority Stalker,25304,[53],561131,en,2.281,2018-10-10,5.0,1
Boyfriend's Deceit,25305,[53],553685,en,2.281,2018-10-12,4.0,2
Family,25306,[35],462550,en,2.276,2019-04-19,8.5,3
मुक्काबाज़,25307,[18],470641,hi,2.276,2018-01-12,7.5,18
Tales Beyond Madness,25308,[27],520235,en,2.276,2018-01-01,2.0,1
Cynthia,25309,"[35, 27]",514558,en,2.274,2018-08-31,7.3,4
Johnny Gruesome,25310,[27],445732,en,2.273,2018-10-16,3.3,4
Taco Shop,25311,[35],371744,en,2.272,2018-05-01,4.7,3
Cat Sick Blues,25312,"[27, 35]",364379,en,2.265,2018-01-17,6.5,28
Love & Bananas: An Elephant Story,25313,[99],520558,en,2.265,2018-04-22,6.5,2
Pity,25314,[18],489990,el,2.258,2018-01-19,6.9,12
Disposition,25315,[27],519022,en,2.258,2018-10-13,0.0,3
Death of a Nation,25316,"[99, 36]",532868,en,2.254,2018-08-03,5.5,12
湯を沸かすほどの熱い愛,25317,"[18, 35, 10751]",412120,ja,2.253,2018-01-06,6.8,16
Friday's Child,25318,"[18, 80]",412061,en,2.251,2018-03-11,6.2,3
Dachra,25319,[27],540009,ar,2.25,2018-09-21,6.0,3
Burnt Offering,25320,"[27, 53]",555845,en,2.249,2018-10-09,4.5,2
Hasta que la boda nos separe,25321,[35],513077,es,2.248,2018-03-29,6.8,6
Operation Odessa,25322,[99],502164,en,2.247,2018-03-10,7.7,9
Hunting Lands,25323,"[18, 53]",517109,en,2.246,2018-03-03,10.0,1
A Crooked Somebody,25324,"[18, 53]",435036,en,2.239,2018-10-05,7.7,3
Kinky,25325,[10749],535994,en,2.237,2018-10-12,4.0,3
They Remain,25326,"[18, 27, 9648, 53]",480394,en,2.235,2018-01-28,5.2,12
Homegrown Christmas,25327,"[18, 10770]",550030,en,2.233,2018-12-08,7.0,2
Outlawed,25328,[28],550290,en,2.233,2018-10-02,5.1,4
Gangster Land,25329,"[53, 80, 28]",485337,en,2.229,2017-12-01,5.1,21
Howard Lovecraft and the Kingdom of Madness,25330,"[16, 12]",566611,en,2.224,2018-12-04,5.5,4
Songwriter,25331,[99],503446,en,2.22,2018-08-17,9.3,7
A Christmas for the Books,25332,"[10749, 10770]",565599,en,2.2159999999999997,2018-12-20,6.2,9
Into the Dark: Flesh & Blood,25333,"[27, 53]",558655,en,2.2159999999999997,2018-11-02,4.9,7
A Place in Hell,25334,"[27, 53]",392407,en,2.215,2018-04-03,5.3,5
Freelancers Anonymous,25335,[35],522552,en,2.2119999999999997,2018-06-10,6.0,2
A Midnight Kiss,25336,"[18, 10749, 10770]",550036,en,2.211,2018-12-29,4.7,3
День Победы,25337,[99],499550,ru,2.21,2018-05-05,7.0,2
Relaxer,25338,"[14, 35]",502173,en,2.209,2018-03-09,6.0,1
Desenterrando Sad Hill,25339,[99],508466,es,2.208,2018-02-08,7.2,22
Dangerous Matrimony,25340,"[80, 18, 9648]",557130,en,2.201,2018-10-26,3.0,1
House of Demons,25341,"[18, 53, 27, 878, 14]",462035,en,2.199,2018-02-06,4.7,3
The Dwarves of Demrel,25342,"[14, 27, 53]",422047,en,2.198,2018-09-14,5.0,2
Babysitter's Nightmare,25343,[53],541876,en,2.195,2018-08-07,5.5,1
1/1,25344,[18],413576,en,2.194,2018-07-17,7.0,2
Grindsploitation 4: Meltsploitation,25345,[27],522547,en,2.1919999999999997,2018-05-01,7.0,2
Christmas Pen Pals,25346,"[10770, 10749]",550648,en,2.1919999999999997,2018-12-15,5.7,3
The Big Frozen Gumshoe,25347,"[35, 9648]",400028,en,2.1919999999999997,2018-10-23,0.0,1
D.L. Hughley: Contrarian,25348,[35],544295,en,2.191,2018-09-18,5.8,4
Reunited at Christmas,25349,"[10751, 10770]",550084,en,2.187,2018-11-21,7.0,2
The Game Changers,25350,[99],463088,en,2.177,2018-01-19,10.0,1
Weed the People,25351,[99],502137,en,2.177,2018-10-16,7.0,1
Above and Beyond: NASA's Journey to Tomorrow,25352,[99],523798,en,2.176,2018-10-13,7.0,2
Robowar,25353,[878],552376,en,2.176,2018-10-11,5.7,3
Terrortory 2,25354,[27],551735,en,2.176,2018-10-01,2.5,2
Doses of Horror,25355,[27],564568,en,2.174,2018-01-05,6.5,2
Pickings,25356,"[28, 80, 53, 18, 9648]",457312,en,2.17,2018-03-02,6.0,3
Welcome to Hell,25357,[27],553080,en,2.17,2018-10-09,3.5,2
新乌龙院之笑闹江湖,25358,"[35, 9648]",529011,zh,2.169,2018-08-24,4.0,1
Dying for the Crown,25359,"[53, 10770]",545155,en,2.169,2018-08-10,3.0,1
Delinquent,25360,"[80, 18]",548899,en,2.168,2018-10-23,8.7,3
Ang Dalawang Mrs. Reyes,25361,[35],499309,tl,2.168,2018-01-26,6.2,3
A Swingers Weekend,25362,"[35, 18]",474883,en,2.166,2018-04-18,2.7,4
The Trump Prophecy,25363,[18],548887,en,2.162,2018-10-02,8.0,1
Time of Day,25364,[18],548055,en,2.162,2018-09-12,4.0,2
The Midwife's Deception,25365,"[53, 10770]",514307,en,2.161,2018-03-18,3.0,2
Country Christmas Album,25366,"[18, 10402]",565402,en,2.158,2018-12-15,6.0,1
To the Beat,25367,"[35, 18, 10751]",511562,en,2.157,2018-03-13,5.1,4
Cheerleader Nightmare,25368,"[10770, 53]",539499,en,2.155,2018-07-29,6.0,1
Vierges,25369,[18],510111,fr,2.154,2018-04-19,8.0,3
Falling for You,25370,"[10749, 10770]",544594,en,2.1519999999999997,2018-10-06,4.8,5
Roll Red Roll,25371,[99],509904,en,2.151,2019-03-22,8.0,1
Pandas,25372,[99],497802,en,2.146,2018-04-06,6.8,6
The Griddle House,25373,[18],545816,en,2.145,2018-07-03,5.3,3
Stray Bullet,25374,[99],535993,en,2.1430000000000002,2018-07-15,6.0,2
Beauty & the Beholder,25375,"[35, 18, 10749]",507525,en,2.141,2018-10-26,10.0,1
Outside the Bubble: On the Road with Alexandra Pelosi,25376,[99],557779,en,2.1390000000000002,2018-10-29,7.3,2
The Road to Stardom: The Making of A Star is Born,25377,[99],578547,en,2.138,2018-12-07,9.3,3
Dual Mania,25378,[53],440528,en,2.137,2018-09-17,0.0,2
犬猿,25379,"[18, 35]",529866,ja,2.131,2018-07-28,6.0,1
Malacostraca,25380,"[27, 18]",548215,en,2.126,2018-09-13,10.0,1
Gay Hollywood Dad,25381,[99],542538,en,2.125,2018-08-14,3.0,1
[Cargo],25382,"[80, 27, 53]",548162,en,2.122,2018-11-13,5.3,4
Soul to Keep,25383,"[27, 53]",511474,en,2.121,2018-10-10,5.6,5
Planes with Brains,25384,"[10751, 16]",555949,en,2.119,2018-09-09,10.0,1
Ladyworld,25385,[53],502805,en,2.119,2018-09-22,4.0,1
Springsteen On Broadway,25386,"[10402, 99]",563708,en,2.1180000000000003,2018-12-16,8.3,15
Ian,25387,[10751],567129,xx,2.116,2018-12-05,10.0,1
Jim Gaffigan: Noble Ape,25388,[35],530584,en,2.11,2018-07-13,7.8,5
Home Shopper,25389,"[18, 35]",492382,en,2.106,2018-01-19,9.0,2
Nanny Killer,25390,[53],529878,en,2.106,2018-04-29,5.1,5
Flay,25391,"[27, 18, 14]",499676,en,2.106,2018-03-06,3.0,1
Klippers,25392,"[28, 18, 53]",565932,en,2.101,2018-01-01,10.0,1
Something,25393,"[18, 27, 9648]",513236,en,2.101,2018-02-28,9.0,2
Sports!,25394,[],535965,en,2.096,2018-06-22,10.0,1
Invisible Essence: The Little Prince,25395,[99],551605,en,2.096,2018-10-16,8.0,1
Your Filthy Heart,25396,[27],506636,en,2.095,2018-02-23,8.3,2
Ali's Wedding,25397,"[35, 18, 10749]",457258,en,2.095,2018-06-08,7.9,23
Home by Spring,25398,"[18, 10749]",513296,en,2.095,2018-03-31,7.4,8
Brewmaster,25399,[99],502158,en,2.095,2018-03-09,6.0,1
Maybe Shower,25400,"[18, 35]",514389,en,2.094,2018-03-24,7.5,2
Reach,25401,"[35, 18]",530180,en,2.093,2018-10-19,7.0,1
A Demon Within,25402,[27],440397,en,2.093,2018-01-12,4.3,10
Guns of the Apocalypse,25403,[878],546441,en,2.092,2018-09-26,3.0,1
Hair Wolf,25404,"[27, 35]",499910,en,2.0909999999999997,2018-01-20,9.0,1
Wrestle,25405,[99],511807,en,2.09,2018-04-06,10.0,1
Party Bus To Hell,25406,"[27, 35]",508404,en,2.085,2018-04-13,4.7,14
Legend of Hallowaiian,25407,[16],554747,en,2.084,2018-09-16,10.0,1
Сердце мира,25408,[18],514899,ru,2.082,2018-10-14,7.4,5
My Dead Dad's Porno Tapes,25409,[99],492677,en,2.08,2018-01-18,6.8,8
Chicken Girls: The Movie,25410,"[35, 99, 18, 10751, 10749]",532997,en,2.077,2018-06-29,6.0,7
Overwatch Animated Short: Shooting Star,25411,"[878, 28, 16]",543842,en,2.076,2018-08-22,7.4,13
"Contigo no, bicho",25412,[35],542437,es,2.076,2018-09-14,5.8,5
Another Kind of Wedding,25413,"[35, 18]",518416,en,2.065,2018-04-29,5.4,8
Lilith,25414,[27],565964,en,2.063,2018-07-18,3.0,1
XIII,25415,"[18, 9648, 53]",518577,en,2.06,2018-04-25,5.0,1
Last American Horror Show,25416,"[27, 35]",565762,en,2.059,2018-06-30,4.7,3
Daisy Belle,25417,"[14, 878]",528230,en,2.053,2018-04-08,8.0,1
7:02 Only the Righteous,25418,[27],549278,en,2.052,2018-03-27,3.0,1
Wobble Palace,25419,"[10749, 35, 18]",501628,en,2.05,2018-03-09,6.0,1
Wild Honey Pie!,25420,"[18, 35]",502178,en,2.05,2018-03-12,5.0,1
The Human Element,25421,[99],505126,en,2.049,2018-02-25,8.0,1
Lake Fear 3,25422,"[27, 35]",561927,en,2.048,2018-10-02,10.0,1
Parchi‬,25423,"[28, 35, 80, 18, 10751, 10749, 53]",490778,ur,2.044,2018-01-12,8.0,1
Music Teacher,25424,"[18, 10402, 10749]",596178,hi,2.037,2018-09-08,6.0,3
Twisted,25425,"[53, 10770]",537138,en,2.036,2018-05-19,5.4,13
M/M,25426,[53],499791,en,2.032,2018-01-19,7.0,2
Let's Not Meet,25427,[27],552477,en,2.032,2018-10-17,6.0,3
Dead in the Water,25428,"[10770, 53]",551910,en,2.029,2018-10-27,2.7,3
Bilby,25429,"[16, 35, 10751, 12]",528644,en,2.024,2019-02-22,5.0,6
The Perfect Host: A Southern Gothic Tale,25430,"[27, 53, 18]",499921,en,2.021,2018-08-22,6.5,4
Seeing Allred,25431,[99],490818,en,2.017,2018-01-21,7.3,14
Elias og Storegaps hemmelighet,25432,"[16, 10751]",490649,no,2.016,2018-03-31,5.7,3
America's Musical Journey,25433,"[99, 10402]",525638,en,2.008,2018-02-16,9.0,1
The Hitman Agency,25434,"[53, 28]",516742,en,2.004,2018-04-04,4.7,3
Grandmother's Gold,25435,"[35, 878]",535197,en,2.001,2018-07-10,7.5,2
Fear Level,25436,[27],513297,en,1.9980000000000002,2018-05-25,7.0,1
Sollers Point,25437,[18],430450,en,1.9980000000000002,2018-05-11,6.2,6
Jingle Around the Clock,25438,"[35, 10749]",551701,en,1.9969999999999999,2018-12-22,8.7,3
Hell's Kitty,25439,"[35, 27]",505626,en,1.996,2018-03-27,3.3,4
Conrad & Michelle: If Words Could Kill,25440,"[18, 10770]",546194,en,1.99,2018-09-23,2.0,3
Black Creek,25441,[27],505496,en,1.989,2018-02-16,2.6,6
Keep the Change,25442,"[35, 10749]",455401,en,1.9880000000000002,2018-03-16,7.3,4
Modern Life Is Rubbish,25443,[10749],412003,en,1.9880000000000002,2018-04-27,6.8,21
Rechazados,25444,[14],569736,en,1.985,2018-12-20,8.0,3
Love After Love,25445,[18],426251,en,1.98,2018-03-30,6.5,5
The Last Resort,25446,[99],514758,en,1.969,2018-01-23,7.5,2
Nowhere Mind,25447,[53],569506,en,1.969,2018-10-19,6.0,1
Never Heard,25448,"[18, 10751]",547454,en,1.9680000000000002,2018-11-01,7.0,4
PAW PATROL: Mighty Pups,25449,"[12, 16, 10751]",552095,en,1.963,2018-09-11,10.0,3
Night Zero,25450,"[878, 27, 53]",526510,en,1.962,2018-05-22,5.7,3
牙狼〈GARO〉 ～RED REQUIEM～,25451,"[28, 12, 14, 53]",75930,ja,1.962,2018-04-10,5.5,3
Killer Body,25452,"[53, 10770]",571768,en,1.96,2018-12-30,8.0,2
Destined to Ride,25453,"[12, 10751, 18]",537860,en,1.96,2018-08-14,6.2,11
Flesh Blanket,25454,"[27, 35]",555059,en,1.96,2018-10-16,5.0,1
51 Nevada,25455,"[878, 27]",603050,en,1.96,2018-04-10,4.0,1
Loss Prevention,25456,[28],346588,en,1.96,2018-11-06,3.0,1
Bob Lazar: Area 51 and Flying Saucers,25457,[99],522320,en,1.959,2018-11-01,7.0,4
The Sinister Surrogate,25458,"[53, 10770]",553856,en,1.955,2018-10-13,5.5,2
Tämä hetki kaislikossa,25459,"[10749, 18]",467467,fi,1.9509999999999998,2018-03-17,6.3,8
Inside the Life of Bella Thorne,25460,[99],518387,en,1.949,2018-04-11,7.3,3
Payday,25461,"[28, 53, 18, 9648]",566876,en,1.9469999999999998,2018-12-05,10.0,1
Idled,25462,[],559087,en,1.946,2018-11-06,10.0,1
Christmas in Evergreen: Letters to Santa,25463,"[10751, 10749, 10770]",550025,en,1.945,2018-11-18,7.7,5
Dos Cataluñas,25464,[99],549599,es,1.944,2018-09-28,7.0,9
He's Watching,25465,"[53, 10770]",546233,en,1.944,2018-09-02,6.5,2
The Bray Road Beast,25466,[99],503646,en,1.944,2018-10-01,6.5,4
"Into the Dark: New Year, New You",25467,"[27, 18, 10770]",567220,en,1.944,2018-12-28,4.5,12
The Wrong Cruise,25468,"[53, 10770]",538942,en,1.9409999999999998,2018-07-28,6.0,1
Paranormal Demons,25469,[27],517939,en,1.94,2018-12-23,6.3,4
8 Remains,25470,"[53, 9648]",555058,en,1.939,2018-11-23,5.5,2
My Husband's Double Life,25471,[],543490,en,1.939,2018-08-18,5.5,2
The Krays: Dead Man Walking,25472,"[80, 28]",530266,en,1.939,2018-09-10,4.0,2
Killer Under the Bed,25473,[53],555252,en,1.9380000000000002,2018-10-20,4.0,2
Nightmare Shark,25474,"[27, 28, 14]",543004,en,1.9369999999999998,2018-08-16,6.5,2
ജോണി ജോണി യെസ് അപ്പ,25475,"[35, 18]",547354,ml,1.9369999999999998,2018-11-15,4.5,2
On Her Shoulders,25476,[99],490816,en,1.936,2018-01-20,4.2,4
Jingle Belle,25477,"[10751, 10770]",552011,en,1.9340000000000002,2018-11-25,8.0,2
Still,25478,"[18, 14, 9648]",519729,en,1.933,2018-04-21,5.2,3
Nartanasala,25479,"[18, 10749, 35]",549541,te,1.932,2018-08-29,6.3,3
Susotázs,25480,"[18, 35, 10749]",518471,hu,1.929,2018-06-22,9.3,2
A Sister's Obsession,25481,"[53, 10770]",540899,en,1.929,2018-08-04,4.4,4
To Hell and Back: The Kane Hodder Story,25482,[99],464756,en,1.9280000000000002,2018-07-13,8.1,7
Loudon Wainwright III: Surviving Twin,25483,[10402],561556,en,1.9280000000000002,2018-11-13,7.0,1
Her Only Choice,25484,[18],566141,en,1.9280000000000002,2018-10-06,6.5,2
The Actor,25485,"[35, 80, 18]",559043,en,1.9280000000000002,2018-10-12,6.0,2
More Human Than Human,25486,[99],502169,en,1.9269999999999998,2018-03-10,4.7,3
If I Leave Here Tomorrow: A Film About Lynyrd Skynyrd,25487,[99],502183,en,1.926,2018-03-13,8.0,3
Darrow & Darrow: In The Key Of Murder,25488,"[18, 10770, 9648]",521387,en,1.926,2018-05-06,6.0,2
台風のノルダ,25489,"[878, 16]",358632,ja,1.925,2018-01-23,5.8,12
A Dangerous Son,25490,[99],522773,en,1.922,2018-05-07,6.5,2
Nossa Chape,25491,[99],502163,pt,1.921,2018-03-10,8.5,2
BALLiSTIC,25492,"[28, 878]",497256,en,1.921,2018-06-27,7.1,4
Her Boyfriend's Secret,25493,"[53, 10770]",547377,en,1.9180000000000001,2018-09-08,8.0,1
The Wrong Teacher,25494,[18],571622,en,1.9180000000000001,2018-12-28,6.0,1
A Fistful of Lead,25495,[37],566574,en,1.9169999999999998,2018-12-04,7.5,2
We Are Not Done Yet,25496,[99],543647,en,1.9169999999999998,2018-11-08,7.0,3
Brokedown,25497,[53],534435,en,1.9169999999999998,2018-06-16,1.0,1
Waco: Madman or Messiah,25498,[99],495002,en,1.91,2018-01-28,8.0,3
Christmas Catch,25499,[],563737,en,1.906,2018-12-02,3.5,2
सविता दामोदर परांजपे,25500,"[53, 18]",534402,mr,1.905,2018-09-07,6.0,1
Dark Sister,25501,"[27, 53, 9648]",565759,en,1.905,2018-12-01,5.5,2
Trashsploitation,25502,[27],534414,en,1.905,2018-07-07,4.0,3
Divide and Conquer: The Story of Roger Ailes,25503,[99],543089,en,1.903,2018-12-07,7.3,2
Terror Talk,25504,[27],544780,en,1.903,2018-08-24,3.7,3
Fixed,25505,[35],503929,en,1.902,2018-02-13,6.5,4
Mandy the Haunted Doll,25506,[27],547681,en,1.899,2018-06-19,4.0,2
The Boarder,25507,[],546809,en,1.8969999999999998,2018-06-30,4.3,2
